gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,Log_TotalCharges,Log_MonthlyCharges,Monthly_to_Total_Ratio,total_services,streaming_services,is_auto_pay
Female,0,0,0,22,1,No,DSL,No,Yes,Yes,No,Yes,No,One year,0,Bank transfer (automatic),65.25,1441.8,0,13-24,7.2743409490293836,4.193435464866331,0.045224563349043526,4,1,1
Female,0,0,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),99.45,5623.7,0,49-72,8.634922892317014,4.609660091260944,0.017680942983625794,6,1,1
Male,0,0,0,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.35,695.85,0,25-48,6.546570179565519,3.0610517396746335,0.029202841357537493,1,0,1
Female,0,1,1,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.95,1028.75,0,49-72,6.93707133331619,3.0421386463681466,0.019373634377276037,1,0,0
Male,0,1,0,53,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),77.4,4155.95,0,49-72,8.332536911275563,4.361823927356363,0.01861942048857937,6,1,1
Female,0,1,1,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.7,395.6,0,13-24,5.982928216085695,3.0301337002713233,0.0496722138174483,1,0,1
Male,0,1,0,63,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),99.7,6330.4,0,49-72,8.75327665972029,4.612145799724517,0.015746912215307832,5,2,1
Female,0,0,0,40,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),74.8,2971.7,0,25-48,7.997225909732963,4.328098292648326,0.02516231035758738,2,0,1
Male,0,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.15,638.0,0,25-48,6.459904454377535,3.0032042883926917,0.029968701095461656,1,0,0
Male,0,1,1,26,1,No,Fiber optic,No,No,No,No,No,Yes,One year,0,Bank transfer (automatic),78.95,2034.25,0,25-48,7.618373940454087,4.381401439279963,0.03879130327969537,2,1,1
Male,1,1,0,27,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,95.55,2510.2,1,25-48,7.828516005527744,4.570061008874523,0.03804953806944887,5,1,0
Male,0,0,1,53,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Credit card (automatic),62.85,3419.5,0,49-72,8.137542018201053,4.156536582478548,0.018374506651074405,4,0,1
Male,1,1,0,34,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),71.55,2427.35,0,25-48,7.794967293355625,4.2842759793301965,0.0294644511705479,1,0,1
Female,1,1,0,19,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.95,1760.25,0,13-24,7.4737790632128895,4.563827222453709,0.053910574875798443,4,2,0
Male,0,1,0,43,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),86.1,3551.65,0,25-48,8.175449082865923,4.467056883858457,0.02423542989036353,4,0,1
Male,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,122.9,0,0-12,4.819474788635096,3.022860940942244,0.15778853914447136,1,0,0
Male,0,0,1,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.8,1424.2,0,49-72,7.262067433731681,3.250374491927572,0.017401066516980073,2,0,0
Male,0,0,0,57,0,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,39.3,2111.45,1,49-72,7.6556036903121685,3.696351468952637,0.01860399062699709,2,1,0
Male,0,1,1,34,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,84.05,2909.95,0,25-48,7.97623476737001,4.44323931884187,0.02887373537848469,3,1,0
Female,0,0,0,10,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,36.25,374.0,0,0-12,5.926926025970411,3.6176519448255684,0.09666666666666666,2,0,0
Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,1,0-12,3.056356895370426,3.056356895370426,0.9529411764705882,1,0,0
Female,0,0,0,13,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,23.9,300.8,1,13-24,5.709764546333749,3.214867803470662,0.07919151756129887,0,0,0
Male,0,0,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,98.6,5581.05,0,49-72,8.627311371419102,4.601162164590552,0.017663761521304895,5,2,0
Female,0,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),103.65,5676.65,0,49-72,8.64429269370997,4.650621448892009,0.01825579244934084,6,2,1
Female,0,1,1,36,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),92.9,3379.25,0,25-48,8.125704950238868,4.542230386214217,0.02748317432142593,8,2,1
Male,0,1,0,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.9,942.95,0,25-48,6.850073198641052,3.039749158970765,0.02108162508607447,1,0,1
Female,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.1,232.4,0,0-12,5.452753719852455,3.0492730404820207,0.08611825192802057,1,0,1
Female,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,85.45,85.45,1,0-12,4.4595662121293,4.4595662121293,0.9884326200115674,3,1,0
Male,1,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.5,2088.45,0,13-24,7.644656152432005,4.400603020246817,0.038526885065447845,3,0,0
Female,0,0,0,63,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),99.9,6137.0,1,49-72,8.722254235179681,4.6141299273595635,0.016275659824046922,5,2,1
Female,1,0,0,35,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.85,1434.6,0,25-48,7.2693381592734525,3.709906821306012,0.02775842853162441,2,1,0
Female,0,0,0,67,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Credit card (automatic),60.5,3870.0,0,49-72,8.261268150577648,4.119037174812473,0.01562903642469646,4,0,1
Male,0,0,0,25,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.8,2043.45,1,25-48,7.6228840836484695,4.4520190064939165,0.041478148157206095,3,1,0
Male,0,0,0,21,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,103.85,2215.0,0,13-24,7.703459047867175,4.652530757347929,0.046863718411552346,6,2,0
Female,0,0,0,13,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),67.8,842.25,0,13-24,6.73726347394176,4.231203744939298,0.08040320189742069,5,1,1
Male,0,1,0,35,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.2,2576.2,1,25-48,7.854458817264487,4.333361462692601,0.029178953903461122,2,0,0
Male,1,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.85,1901.0,0,49-72,7.550661243105336,3.2523106009544382,0.013065194532071504,2,0,1
Female,0,0,0,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.35,601.6,0,25-48,6.401253626696201,3.013080911888604,0.03211085297046134,1,0,1
Male,0,1,0,71,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,0,Electronic check,49.35,3515.25,1,49-72,8.165150359804066,3.9189986191645714,0.014034838250977604,3,2,0
Male,1,1,0,7,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.0,605.45,0,0-12,6.40762228475489,4.499809670330265,0.14675570945667407,3,2,0
Female,1,0,0,57,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,55.0,3094.05,0,49-72,8.037559340077058,4.02535169073515,0.017770310657339944,4,2,0
Male,0,1,0,65,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),76.15,4929.55,0,49-72,8.5032058226803,4.34575157880917,0.015444524444534586,6,1,1
Male,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,595.05,0,25-48,6.3903245561640105,3.0587070727153796,0.03405754550792719,1,0,0
Male,0,0,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,469.8,1,0-12,6.154433375386121,4.3294166844015844,0.1590909090909091,2,0,0
Female,1,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),117.35,8436.25,0,49-72,9.04041170511219,4.7736463359599925,0.013908560253637145,8,2,1
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.75,19.75,0,0-12,3.0325462466767075,3.0325462466767075,0.9518072289156626,1,0,0
Male,0,0,0,11,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),45.2,492.0,0,0-12,6.20050917404269,3.832979798087693,0.09168356997971604,1,0,1
Male,0,1,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.2,987.95,0,25-48,6.896643774227418,3.265759410767051,0.025481571363567417,2,0,0
Female,1,0,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,89.75,5496.9,0,49-72,8.612121480127623,4.5081084731449605,0.016324414776551048,5,0,0
Male,0,0,0,26,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),75.0,1908.35,0,25-48,7.554518148984553,4.330733340286331,0.03928038337654176,5,2,1
Male,1,0,0,2,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,49.95,107.1,0,0-12,4.683056724645162,3.9308447596687337,0.4620721554116559,2,0,0
Female,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),65.7,4575.35,0,49-72,8.428657016148714,4.200204952921578,0.014356419417221147,6,2,1
Male,0,1,0,65,1,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,0,Credit card (automatic),67.05,4309.55,0,49-72,8.36882078516512,4.220242729097475,0.015554859588683577,5,0,1
Male,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.9,7922.75,0,49-72,8.977619857598377,4.71760561531788,0.013995898406688754,7,2,1
Male,0,0,0,6,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),87.95,522.35,0,0-12,6.260250456300893,4.4880744141118445,0.16805197286710613,4,1,1
Male,1,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,587.7,0,25-48,6.377916716034216,3.0349529867072724,0.033633429590623404,1,0,1
Female,0,1,0,50,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),75.7,3876.2,0,49-72,8.262868522618453,4.33990170837321,0.01952439905086145,5,2,1
Male,0,1,0,61,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,62.15,3778.85,0,49-72,8.237439605286578,4.1455128487965,0.016442451420029897,5,2,0
Female,0,0,0,15,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.25,1457.25,1,13-24,7.284992365633747,4.627420794922911,0.0694325390022287,5,2,0
Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),115.15,8349.45,0,49-72,9.030070708608337,4.754882459216418,0.013789676005484733,8,2,1
Male,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,185.6,1,0-12,5.228967288413243,2.9932291433358724,0.10155412647374062,1,0,0
Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.5,19.5,0,0-12,3.0204248861443626,3.0204248861443626,0.9512195121951219,1,0,0
Female,0,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.55,1066.9,0,0-12,6.9734493821775,4.472210058731861,0.08104691450510347,3,1,0
Female,0,0,0,37,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),28.6,973.55,1,25-48,6.881975825994649,3.3877743613300146,0.029346878046277773,1,0,1
Male,0,1,1,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.4,1226.45,0,49-72,7.1126941256415,3.0633909220278057,0.01661982158132714,1,0,0
Male,0,1,1,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.8,342.3,0,13-24,5.838604700463646,3.0349529867072724,0.05767550247596854,1,0,1
Male,0,0,1,21,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.65,985.05,0,13-24,6.893707063256078,3.8426729272933526,0.046295826783631665,1,0,0
Male,0,1,1,68,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,56.4,3948.45,0,49-72,8.281331607693978,4.050044303325521,0.014280469432452621,5,1,0
Male,1,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.3,828.05,0,0-12,6.720280466947382,4.308110951723713,0.08841445027441047,2,0,1
Female,1,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,24.35,41.85,1,0-12,3.7577056450437887,3.232778730037192,0.5682613768961494,0,0,0
Female,0,1,0,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.35,6164.7,0,49-72,8.726756953353926,4.628398312107299,0.016437711857534423,5,2,0
Female,1,0,0,29,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,98.65,2862.75,1,25-48,7.959887233767705,4.6016640466588035,0.034447839371453515,5,2,0
Male,0,0,1,1,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,33.6,33.6,0,0-12,3.543853682063679,3.543853682063679,0.9710982658959537,2,0,0
Male,1,1,0,5,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),79.9,343.95,1,0-12,5.843399478992118,4.393213824064446,0.23162777214089,3,0,1
Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.7,20.7,0,0-12,3.077312260546414,3.077312260546414,0.9539170506912442,1,0,0
Male,0,0,1,62,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,104.05,6590.5,0,49-72,8.793536219198025,4.654436427291009,0.0157854813016764,6,2,0
Female,0,1,1,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.25,717.95,0,25-48,6.57779181427375,3.056356895370426,0.028166075526809928,1,0,1
Female,1,0,0,28,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,103.3,2890.65,1,25-48,7.9695825524415795,4.647271362006727,0.0357235488388982,6,2,0
Female,0,1,1,69,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Credit card (automatic),73.7,4885.85,0,49-72,8.494303203121992,4.3134800921387715,0.015081289583269385,6,1,1
Female,0,1,0,11,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),96.2,1222.05,1,0-12,7.109103017925889,4.576770711466393,0.07865581946772414,5,1,1
Female,0,1,0,63,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,108.75,6871.7,0,49-72,8.835312321107413,4.698205051955281,0.015823475489982104,7,2,0
Male,0,0,0,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.15,405.6,0,13-24,6.007829901194246,3.0516399054922867,0.04955730447614362,1,0,1
Male,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,208.25,0,0-12,5.343529709369585,3.0325462466767075,0.09438470728793309,1,0,1
Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.95,1801.9,0,49-72,7.497151758548155,3.2939832973550063,0.014393477175661433,2,0,1
Female,1,0,0,45,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,70.05,3062.45,0,25-48,8.027297010831276,4.263383854543109,0.022866376144542917,5,1,0
Female,0,1,1,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.05,1764.75,0,49-72,7.476330808289032,3.2208738275308737,0.013620274670819766,2,0,0
Female,0,0,1,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.75,1816.75,0,13-24,7.505354751530167,4.45143608604605,0.04662357309861092,3,1,0
Female,0,1,1,52,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,23.05,1255.1,0,49-72,7.135766961693207,3.1801349965517702,0.018350449804951836,2,0,0
Male,0,1,0,55,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,104.15,5743.05,1,49-72,8.65591981542555,4.655387902148709,0.0181318059557281,6,2,0
Female,0,0,0,65,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),59.95,3921.1,0,49-72,8.274382503626551,4.110053855927281,0.015285178858264706,5,2,1
Female,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.55,1463.45,0,49-72,7.28923502433979,3.022860940942244,0.013349721738536652,1,0,1
Male,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.6,189.45,0,0-12,5.249389692924613,3.0252910757955354,0.10291415069572067,1,0,1
Female,0,0,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,96.8,0,0-12,4.582924577040772,3.0469005601283903,0.20501022494887527,1,0,0
Male,1,0,0,5,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,85.55,408.5,0,0-12,6.014936903293124,4.4607222816222185,0.2089133089133089,3,1,0
Female,0,1,1,24,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),78.6,1846.65,0,13-24,7.521669840324939,4.377014092850337,0.04254052444997699,6,2,1
Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.8,8456.75,0,49-72,9.042838459780507,4.768988271217486,0.013809819396411575,8,2,1
Male,0,0,0,21,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,43.55,1011.5,0,13-24,6.920177798980694,3.796612153916818,0.04301234567901234,3,1,0
Male,0,1,0,69,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),60.8,4263.4,0,49-72,8.35805677007632,4.123903364463645,0.014257574336366196,5,2,1
Male,0,1,1,44,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),54.9,2549.1,0,25-48,7.843887853069831,4.023564380161053,0.021528567507156583,3,0,1
Female,1,1,1,61,1,Yes,DSL,No,No,Yes,No,Yes,No,One year,1,Electronic check,65.2,3965.05,0,49-72,8.28552591616114,4.192680462942962,0.016439530515248168,4,1,0
Male,1,0,0,24,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),102.95,2496.7,1,13-24,7.82312558739655,4.643910014304022,0.04121792048684791,6,2,1
Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,90.6,90.6,1,0-12,4.517431271680085,4.517431271680085,0.9890829694323144,3,2,0
Female,0,0,0,6,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),50.8,288.05,1,0-12,5.666599683528485,3.9473901492654373,0.175748140460128,2,0,1
Male,0,0,0,4,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,90.05,368.1,1,0-12,5.911067610035953,4.511408806173617,0.24397182335410456,4,1,0
